ID;text;rating;kategoria_benchmark;uzasadnienie;manual_weryfikacja;sentyment;total_tokens
287;Na pierwszy rzut oka ładne i miłe w dotyku etui. Przy użytkowaniu od razu zauważyłam, że plastik jest twardy i nierówny na dole, przy głośniku, przez co podtrzymywanie telefonu od dołu palcem może być bolące. Przyciski blokady i głośności trzeba było mocno naciskać, ale można się do tego przyzwyczaić. Niestety podczas ściągania tego etui można sobie porysować telefon. Ostatecznie moja przygoda się z nim skończyła z uwagi na wyłamanie się zatrzasku od dolnej części etui, po około 3 miesiącach.;3;Słabe materiały i usterki;Recenzja skupia się na wadach konstrukcyjnych materiału oraz fizycznym uszkodzeniu zatrzasku po krótkim czasie użytkowania.;;negatywny;1489
288;"Niestety komputer zwróciłam. Przyczyny były dwie: (1) moim zdaniem coś było nie tak z kartą graficzną - na białym (np. dokument) często pojawiały się delikatne poziome paski; (2) wiatraczek chłodzenia był wyraźnie słyszalny - cichy, ale jednak cały czas wyraźnie słyszalny (czego nie ma przy droższych, typowo biurowych modelach). Przy pracy cały dzień przy komputerze ten szum wiatraka mógłby doprowadzić do szału. ";3;Niska wydajność w praktyce;Klientka wskazuje na uciążliwe mankamenty techniczne, takie jak artefakty graficzne oraz irytujący hałas układu chłodzenia, które obniżają komfort pracy.;;negatywny;1663
289;Produkt jest w miarę w porządku jak na cenę, za którą został kupiony, jednak nie jestem w stanie ładować telefonu w etui, zawsze do ładowania muszę go ściągać. Kolor niebieski z boków szybko zaczął schodzić. Między innymi przez często ściąganie do ładowania. Wcale się tak ładnie nie świeci jak na zdjęciu, sprawia że telefon jest matowy (a telefon sam z siebie jest bardzo świecący, kolorowy i z tego względu kupiłam przezroczyste etui), łatwo się palcuje, trudno się czyści z tym odcisków.;3;Słabe materiały i usterki;Głównym powodem niezadowolenia jest niska trwałość powłoki lakierniczej oraz fizyczne właściwości materiału utrudniające utrzymanie czystości.;;negatywny;1909
290;Etui wydaje się grubsze od innych mimo iż pisze fit. Jest śliskie i źle się pisze ponieważ ślizga się w rękach dodatkowo dół gdzie są otwory na słuchawki i ładowarkę jest miękkie wyginające się, a cała konstrukcja usztywniona. Pierwszy raz widzę takie bezsensowne wykonanie, przez ten miękki dół przy wyciąganiu telefonu z kieszeni ciągnę za etui odginając dolną część a tym samym mogą tam się dostać paprochy. O ile jest to oryginalny produkt tej firmy, bo tutaj  nigdy nic nie wiadomo to te etui źle się użytkuje. Nie polecam.;3;Niska wydajność w praktyce;Klient koncentruje się na wadach użytkowych i ergonomicznych, takich jak śliskość materiału oraz błędna konstrukcja dolnej części etui.;;negatywny;1955
291;"Szkło mogłoby być trochę szersze nawet jak na taki ekran (ja w swoim samsungu mam szersze) to kupione wygląda jak od innego modelu a etui się rozkłada przy nawet delikatnych manewrach, nie mówiąc już o wyjmowaniu z kieszeni. Za taką cenę może tragedii nie ma ale etui jest bezużyteczne. Chyba że by skleić?  ;)";3;Kompatybilność i montaż;Klient wprost wskazuje na niedopasowanie rozmiaru szkła do modelu telefonu oraz problem z rozpadającym się etui podczas użytkowania.;;negatywny;1356
292;Brak zewnętrznych anten powoduje kiepską (w porównaniu do konkurencji mającej zewnętrzne anteny) czułość WiFi. Brak złacza LAN wymusza stosowanie routerów z dużą mocą nadawania i dobrymi antenami, aby zapewnić prawidłowe odtwarzanie filmów o rozdzielczościach 1080p i bitrate powyżej 4-5Mbit. Zaleta to pilot BT (w odróżnieniu od IR) którym nie trzeba celować w pudełko...;3;Niska wydajność w praktyce;Klient szczegółowo opisuje problemy z czułością WiFi oraz ograniczenia w płynnym odtwarzaniu wideo o wysokim bitrate.;;negatywny;1882
293;Ogólnie w porządku , jedna z nielicznym białych, bezprzewodowych klawiatur (prócz apple) dostępnych na rynku. Spełnia swoje zadanie. Duży minus za miejscowe odklejanie się tworzywa pokrywającego górę klawiatury pomiędzy klawiszami. Spacja naciskana przy jej bocznych krawędziach dosyć często nie działa. Dobra wytrzymałość na baterii, plus za możliwość podłączenia do wielu urządzeń przez BT i tryby przełączania między nimi.;3;Słabe materiały i usterki;Mimo początkowej pozytywnej opinii, kluczową częścią recenzji jest wskazanie wad fizycznych: odklejającego się tworzywa oraz awarii mechanicznej klawisza spacji.;;negatywny;2286
294;Uchwyt średniej półki, za słaba jakość wykonania, bo nie wytrzymał sezonu. Kółko z tyłu się często odkręca, a rozsuwane zepsuło się,bo choć trzyma, to jest pokrzywiine i zachodzi na jedną stronę. Ciężko z ladowaniem. Jednak za tą cenę nie ma co wymagać cudów.  Łatwy montaż, nie odkleja się od szyby. Ocena na 3 *;3;Słabe materiały i usterki;Głównym powodem wystawienia opinii są fizyczne uszkodzenia mechanizmu oraz niska trwałość materiałów, które nie wytrzymały okresu użytkowania.;;negatywny;1568
295;Pierwszy egzemplarz nie działał prawidłowo - touchpad i podświetlenie. Zostało to zgłoszone i produkt został wymieniony na nowy. Nowy zaczął przejawiać tę samą dysfunkcję co pierwszy po 3-4 miesiącach użytkowania (nie pamiętam dokładnie), co niestety nie każe mi myśleć o tym produkcie więcej niż to iż jest on przeciętny. Obsługa klienta i atmosfera przy kontakcie jak najbardziej w porządku, bez jakichkolwiek zastrzeżeń. ;3;Słabe materiały i usterki;Głównym powodem opinii jest powtarzająca się usterka techniczna touchpada i podświetlenia w dwóch kolejnych egzemplarzach produktu.;;negatywny;1802
296;Bardzo słaba instrukcja obsługi. Serwis odesłał maszynę bez podejmowania jakiekolwiek próby naprawy twierdząc, że usterka nie została opisana. Natomiast wszystko było dokładnie opisane na wysyłanym kartonie. Generalnie maszyna musiała być serwisowana na własny koszt w innym serwisie w miejscu zamieszkania. Maszyna przeciętnej jakości. Mam kilka innych (droższych -tańszych) i lepiej się sprawują. Odsyłanie maszyny kosztowałoby mnie więcej zachodu niż to potrzebne. Generalnie polecam poszukać czegoś lepszego.;3;Obsługa klienta;Główna część opinii skupia się na negatywnym doświadczeniu z serwisem, który odmówił naprawy gwarancyjnej, zmuszając klienta do poniesienia kosztów w innym punkcie.;;negatywny;1486
297;Najwiekszą wadą produktu jest gniazdo baterii gdzie z obu stron jest zastosowana sprężynka (zamiast standardowego roziwązania plus blaszka minus spręzynka). Takie rozwiązanie powoduje to że: 1. Cieżko prawidłowo włożyć baterie  2. Przy upadku pilota spręzynka z plusa potrafi sie ze slignać i zwierać do minusa czyli pilot nie działa aż wyjmiemy baterie i włożymy ją ponownie co nie jest proste;3;Słabe materiały i usterki;Klient opisuje wadę konstrukcyjną gniazda baterii, która prowadzi do fizycznych awarii urządzenia i problemów z jego działaniem.;;negatywny;2476
298;Czego spodziewać się po tej cenie. Statyw kupiony do telefonu z ip webcam. Po 5 dniach odkleiła się gąbka na dole statywu czy co to by nie było w konsekwencji telefon się z niego wysunął i wylądował na podłodze. Na szczęście to stary telefon w nowym konsekwencji można się domyśleć. ;3;Słabe materiały i usterki;Produkt uległ fizycznemu uszkodzeniu w postaci odklejenia się elementu konstrukcyjnego po zaledwie pięciu dniach użytkowania.;;negatywny;1462
299;Bateria zamontowana, działa. Trzyma dużo lepiej, niż poprzednia o kondycji 73%. Nie grzeje się. Lecz dostałem inną, niż na zdjęciu. Tzn, kolor, naklejka się różni, jest zielono czarna. Niestety delikatnie przewód baterii, nie jest idealny jak w oryginale. Milimetr za długi/szerszy. Mimo to, da się zamontować akumulator w obudowie telefonu, lecz trzeba delikatnie się pomęczyć by niczego nie uszkodzić. Martwi mnie natomiast to, że data produkcji baterii to 2014-10-08 :C Bateria ma 5 lat?! Serio? W tym momencie starsza niż mój telefon. Dlatego 3 gwiazdki.. Z tego powodu jestem zawiedziony. Na tę chwilę telefon z tym akumulatorem sprawuje się dobrze, lecz myślałem, że będzie wytrzymywać troszkę dłużej. ;3;Zawyżone parametry i podróbki;Głównym powodem rozczarowania klienta jest otrzymanie produktu o bardzo starej dacie produkcji (2014 rok) oraz niezgodność wizualna i konstrukcyjna z opisem.;;negatywny;2898
300;Trzyma się już chyba 2 miesiące od przyklejania i nie odkleiło się ani razu. Ale za to bardzo szybko się sam ring wyrobił i teraz kręci się dookoła i nie da rady wykorzystać ringa jako podstawki. Ale ogólnie bardzo przydatna rzecz i dzięki niej nie muszę tak często wymieniać szkła hartowanego xD ;4;Słabe materiały i usterki;Głównym merytorycznym punktem opinii jest usterka mechaniczna (wyrobiony ring), mimo że ogólny wydźwięk wypowiedzi pozostaje entuzjastyczny.;;pozytywny;2749
301;Solidna i spora wyciskarka. Spodziewałam się że w wyciśniętym soku będzie miąższ, ale wydawało mi się że będzie go mniej. Jak dla mnie trochę za dużo. Niestety polamalam sitko, bo skladajac uprzedzenie po myciu wrzucilam do środka szczotkę i zapomniałam o niej. Szkoda że nie ma jakichś widelek na te szczotkę.;4;Niska wydajność w praktyce;Głównym powodem opinii jest niezadowolenie z jakości pracy urządzenia (nadmiar miąższu) oraz brak ergonomicznych rozwiązań konstrukcyjnych zapobiegających usterkom.;;negatywny;6576
302;Za te pieniądze sprzęt OK. Do super mu trochę brakuje. Jedyny minus jaki obecnie zauważyłem, to fakt że nie można sobie wybrać większej czcionki dla wiadomości SMS. Moim zdaniem powinny być do wyboru w opcjach co najmniej 2 wielkości. Tak spoko, czasami nie wiem czemu sam się zmienia tryb wyświetlania głównego ekranu?;4;Pozytywna ocena funkcjonalności;Klient ogólnie chwali produkt jako zadowalający w relacji do ceny, a wymienione błędy oprogramowania uznaje za mało istotne minusy.;;pozytywny;3675
303;ok                                                       ;4;Szum informacyjny;Opinia składa się wyłącznie z krótkiego, zdawkowego określenia bez żadnych szczegółów merytorycznych.;;neutralny;1115
304;"Przyznam że słuchawki bardzo pozytywnie mnie zaskoczyły. Jakoś dźwięku może i nie powala, ale nie jest też tragiczna - oceniłbym ją jako przyzwoitą. Do tego czas działania na baterii jest bliski temu co deklaruje producent. Za drobny minus można uznać przypadkowe spadki w jakości dźwięku - czasem słuchawki potrafią zacząć ""gubić sygnał"" z niewiadomego powodu.  Podsumowując, to jak na tą cenę, to słuchawki są bardzo zadowalające.";4;Pozytywna ocena funkcjonalności;Klient wyraża ogólne zadowolenie z jakości dźwięku, czasu pracy baterii oraz stosunku jakości do ceny, mimo odnotowania sporadycznych problemów z sygnałem.;;pozytywny;1429
305;Byłem bardzo mile zaskoczony przez pierwsze kilka dni, później słuchawki zaczęły tracić zasięg (pomimo iż telefon miałem w kieszeni). Reagują na dotyk nawet wtedy kiedy je poprawiam, krótko trzyma bateria. Ogólnie sam pomysł jest rewelacyjny ale jakościowo nie są najlepszym rozwiązaniem. Rozmowy telefoniczne należą również do średniej półki, ale za taką cenę uważam, że sprzęt jest OK!;4;Niska wydajność w praktyce;Klient wskazuje na liczne problemy z codziennym działaniem produktu, takie jak słaby zasięg Bluetooth, krótki czas pracy baterii oraz zbyt czuły panel dotykowy.;;neutralny;1641
306;Wszystko działa jak należy, polecam jedynie zrobić samemu sobie dedykowany router wifi z DHCP automatycznym, bo kiepsko przez kilka ścian, czy szklanych szyb odebrać sygnał jest niestety (co jest zupełnie normalne dla Wifi), lub żeby pobrać video z karty pamięci o wielkości kilka GB, następnie ten dedykowany kamerze router wifi połączyć kablowo, kablem sieciowym z kamerą, a przez laptopa łączyć się bezprzewodowo z routerem (chodzi o to że laptop nie może być daleko od routera żeby komfortowo przeglądać nagrania). W ten sposób router ten pozwoli na szybsze i dedykowane tylko kamerze odbieranie wideo, czy pobieranie plików, słabe połączenie wifi od daleko znajdującego się routera od kamery, działa tylko dobrze do ustawienia synchronizacji czasu kamery, z serwerem czasu. Generalnie polecam jednak połączenie kablowe, niż poleganie wyłącznie na wifi.  Do oglądania nagrań z rozszerzeniem .264 pobranych na dysk twardy trzeba użyć odtwarzacza HIPlayer (znajduje się on w folderze Intelkam CMS\HIPlayer.exe)  karta 32 GB wystarcza na kilka dni ciągłego zapisu najwyższej jakości.;4;Pozytywna ocena funkcjonalności;Klient wyraźnie stwierdza, że wszystko działa prawidłowo, poleca produkt i dzieli się zaawansowanymi poradami technicznymi optymalizującymi jego działanie.;;pozytywny;1532
307;"Podobny stolik używałem podczas wyjazdu roboczego w Afryce - 7 miesięcy, niezwykle intensywnie. Bardzo poręczny i lekki jak na tego typu ""urządzenia"". Wbudowane wentylatory wręcz nieodzowne w tropikach. W końcu się zepsuł - złamała się jedna nóżka, ale raczej z mojej winy (zbyt duży nacisk). Polecam jednak mimo tego, bo to super sprzęt - dlatego kupiłem zresztą następny. W razie gdyby się i ten zepsuł mam gotowe ""przeszczepy"" ze starego :)";4;Pozytywna ocena funkcjonalności;Klient chwali walory użytkowe, poręczność i skuteczność wentylatorów, co potwierdza decyzją o ponownym zakupie mimo mechanicznego uszkodzenia poprzedniego egzemplarza.;;pozytywny;1423
308;Wyświetlacz nie świeci non stop tylko się wygasza po chwili, co zdecydowanie pozwoli zaoszczędzić nieco energii na przesył. Mini-jack jest niestety osadzony bezpośrednio w obudowie zatem jeśli na telefonie jest jakiś pokrowiec lub etui ochronne to nie łączy. Wykonanie - jak większość małej elektroniki - mogłoby być lepsze, ale nie jest złe. Fizyczny włącznik urządzenia wygląda trochę delikatnie ale za tą cenę nie ma co się spodziewać rewelacji. Dźwięk jak dla osoby niewymagającej jest bardzo dobry.;4;Kompatybilność i montaż;Głównym problemem funkcjonalnym opisanym w recenzji jest brak kompatybilności wtyku mini-jack z telefonem znajdującym się w etui ochronnym.;;pozytywny;3750
309;"sprawdza się jako telefon; szybko się rozładowuje bateria (nie wytrzymuje nawet 1 dzień); czasem komunikacja z zegarkiem jest utrudniona/ opóźniona.  Nie zawsze w dokładny sposób radzi sobie z lokalizacją.  Dobry jako ""początkujący telefon"" dla dziecka; bez internetu, gier itp.  W zestawie link do aplikacji z której korzystanie jest bezpłatne; inne dostępne na rynku aplikacji do połączenia z zegarkiem są płatne. ";4;Niska wydajność w praktyce;Klient wymienia szereg wad funkcjonalnych urządzenia, takich jak krótki czas pracy baterii, błędy lokalizacji GPS oraz opóźnienia w komunikacji.;;negatywny;1852
310;"Ładowarka owszem pokazuje stan naładowania, ale w zależności czy jest to oryginalna bateria, stan naładowania różni się bardziej bądź mniej. Np. oryginalna rozładowana bateria pokazywana jest jakby była naładowana w 40 %. Podobnie podczas ładowania, bardzo długo pokazuje 90% naładowania, a bateria włożona do aparatu potrafi mieć albo 50% w przypadku oryginalnej baterii bądź 100% w przypadku nieoryginalnej. Poza tym jest ok, ładuje sprawnie i nic się nie dzieje złego z bateriami.""";4;Niska wydajność w praktyce;Głównym powodem opinii jest wskazanie na wadliwe i niespójne działanie funkcji pomiaru poziomu naładowania baterii.;;negatywny;2307
